date,region,segment,deals_total,deals_won,units,avg_unit_price,discount_pct,revenue_booked,invoice_delay_days,revenue_recognized
2026-08-01,North,SMB,6,2,6,1381.43,5.99,2762.86,0,2762.86
2026-08-01,South,ENT,1,0,0,9287.35,5.42,0.0,0,0.0
2026-08-01,South,MID,3,1,2,3415.13,5.51,3415.13,0,3415.13
2026-08-01,South,SMB,8,3,9,1389.81,6.58,4169.43,0,4169.43
2026-08-01,East,ENT,2,1,1,9339.93,5.88,9339.93,0,9339.93
2026-08-01,East,MID,3,1,2,3318.72,6.47,3318.72,0,3318.72
2026-08-01,East,SMB,7,2,6,1324.38,7.34,2648.75,0,2648.75
2026-08-01,West,ENT,2,1,1,9313.52,5.38,9313.52,0,9313.52
2026-08-01,West,MID,3,1,2,3403.71,5.67,3403.71,0,3403.71
2026-08-01,West,SMB,6,2,6,1315.97,7.47,2631.93,0,2631.93
2026-08-02,North,ENT,2,1,1,9306.1,6.5,9306.1,0,9306.1
2026-08-02,North,MID,3,1,2,3492.93,5.17,3492.93,0,3492.93
2026-08-02,North,SMB,5,2,6,1381.58,6.09,2763.17,0,2763.17
2026-08-02,South,ENT,1,0,0,9180.29,4.17,0.0,0,0.0
2026-08-02,South,MID,3,1,2,3275.12,5.21,3275.12,0,3275.12
2026-08-02,South,SMB,8,3,9,1363.52,5.03,4090.56,0,4090.56
2026-08-02,East,ENT,1,0,0,9195.29,6.04,0.0,0,0.0
2026-08-02,East,MID,2,1,2,3356.61,6.11,3356.61,0,3356.61
2026-08-02,East,SMB,6,2,6,1361.41,6.52,2722.83,0,2722.83
2026-08-02,West,ENT,1,0,0,9091.75,4.77,0.0,0,0.0
2026-08-02,West,MID,3,1,2,3439.31,4.82,3439.31,0,3439.31
2026-08-02,West,SMB,5,2,6,1327.92,6.59,2655.84,0,2655.84
2026-08-03,North,ENT,3,1,1,9326.33,6.59,9326.33,0,9326.33
2026-08-03,North,MID,6,2,4,3363.96,6.38,6727.92,0,6727.92
2026-08-03,North,SMB,11,3,9,1358.71,4.76,4076.12,0,4076.12
2026-08-03,South,ENT,2,1,1,9085.03,7.23,9085.03,0,9085.03
2026-08-03,South,MID,5,2,4,3283.39,7.76,6566.78,0,6566.78
2026-08-03,South,SMB,15,5,15,1351.66,6.88,6758.29,0,6758.29
2026-08-03,East,ENT,2,1,1,9336.94,5.37,9336.94,0,9336.94
2026-08-03,East,MID,5,2,4,3424.25,5.76,6848.5,0,6848.5
2026-08-03,East,SMB,11,4,12,1361.56,5.13,5446.25,0,5446.25
2026-08-03,West,ENT,2,1,1,9152.53,5.0,9152.53,0,9152.53
2026-08-03,West,MID,6,2,4,3377.92,6.1,6755.84,0,6755.84
2026-08-03,West,SMB,11,4,12,1358.3,6.81,5433.21,0,5433.21
2026-08-04,North,ENT,3,1,1,9563.32,5.04,9563.32,0,9563.32
2026-08-04,North,MID,7,2,4,3501.57,5.48,7003.14,0,7003.14
2026-08-04,North,SMB,10,3,9,1352.78,5.84,4058.34,0,4058.34
2026-08-04,South,ENT,3,1,1,9296.9,5.94,9296.9,0,9296.9
2026-08-04,South,MID,6,2,4,3353.09,5.51,6706.18,0,6706.18
2026-08-04,South,SMB,13,4,12,1362.88,5.03,5451.53,0,5451.53
2026-08-04,East,ENT,3,1,1,9457.84,5.14,9457.84,0,9457.84
2026-08-04,East,MID,5,2,4,3358.33,5.14,6716.66,0,6716.66
2026-08-04,East,SMB,9,3,9,1353.09,6.65,4059.28,0,4059.28
2026-08-04,West,ENT,3,1,1,9227.61,5.6,9227.61,0,9227.61
2026-08-04,West,MID,5,2,4,3349.01,5.36,6698.02,0,6698.02
2026-08-04,West,SMB,11,4,12,1351.06,5.56,5404.25,0,5404.25
2026-08-05,North,ENT,3,1,1,9212.8,8.6,9212.8,0,9212.8
2026-08-05,North,MID,6,2,4,3474.72,6.35,6949.45,0,6949.45
2026-08-05,North,SMB,13,4,12,1325.85,5.19,5303.4,0,5303.4
2026-08-05,South,ENT,3,1,1,9489.64,5.77,9489.64,0,9489.64
2026-08-05,South,MID,5,2,4,3382.86,5.64,6765.71,0,6765.71
2026-08-05,South,SMB,12,4,12,1383.77,5.7,5535.08,0,5535.08
2026-08-05,East,ENT,2,1,1,8945.32,6.08,8945.32,0,8945.32
2026-08-05,East,MID,5,2,4,3338.64,6.31,6677.27,0,6677.27
2026-08-05,East,SMB,9,3,9,1388.58,6.89,4165.73,0,4165.73
2026-08-05,West,ENT,3,1,1,9253.01,5.74,9253.01,0,9253.01
2026-08-05,West,MID,5,2,4,3232.13,8.37,6464.25,0,6464.25
2026-08-05,West,SMB,12,4,12,1336.78,6.67,5347.13,0,5347.13
2026-08-06,North,ENT,3,1,1,9504.61,5.91,9504.61,0,9504.61
2026-08-06,North,MID,8,3,6,3393.65,6.45,10180.94,0,10180.94
2026-08-06,North,SMB,11,4,12,1342.05,5.83,5368.22,0,5368.22
2026-08-06,South,ENT,3,1,1,9379.23,4.35,9379.23,0,9379.23
2026-08-06,South,MID,6,2,4,3373.07,5.4,6746.13,0,6746.13
2026-08-06,South,SMB,13,4,12,1368.59,6.23,5474.35,0,5474.35
2026-08-06,East,ENT,2,1,1,9448.48,5.18,9448.48,0,9448.48
2026-08-06,East,MID,5,2,4,3419.9,4.97,6839.79,0,6839.79
2026-08-06,East,SMB,9,3,9,1393.03,5.49,4179.1,0,4179.1
2026-08-06,West,ENT,2,1,1,9280.92,5.43,9280.92,0,9280.92
2026-08-06,West,MID,6,2,4,3325.95,8.28,6651.91,0,6651.91
2026-08-06,West,SMB,10,3,9,1342.66,7.13,4027.98,0,4027.98
2026-08-07,North,ENT,3,1,1,9239.66,5.0,9239.66,0,9239.66
2026-08-07,North,MID,5,2,4,3342.66,6.73,6685.33,0,6685.33
2026-08-07,North,SMB,11,3,9,1315.7,6.09,3947.09,0,3947.09
2026-08-07,South,ENT,3,1,1,9188.56,6.65,9188.56,0,9188.56
2026-08-07,South,MID,5,2,4,3276.44,6.41,6552.88,0,6552.88
2026-08-07,South,SMB,11,4,12,1388.27,6.46,5553.06,0,5553.06
2026-08-07,East,ENT,2,1,1,9312.66,4.72,9312.66,0,9312.66
2026-08-07,East,MID,4,1,2,3453.65,6.36,3453.65,0,3453.65
2026-08-07,East,SMB,8,3,9,1365.5,4.89,4096.49,0,4096.49
2026-08-07,West,ENT,2,1,1,9157.49,7.82,9157.49,0,9157.49
2026-08-07,West,MID,5,2,4,3440.71,4.97,6881.41,0,6881.41
2026-08-07,West,SMB,9,3,9,1327.25,6.14,3981.75,0,3981.75
2026-08-08,North,ENT,2,1,1,9245.91,5.03,9245.91,0,9245.91
2026-08-08,North,MID,4,2,4,3439.96,6.95,6879.91,0,6879.91
2026-08-08,North,SMB,7,2,6,1352.05,7.69,2704.11,0,2704.11
2026-08-08,South,ENT,1,0,0,9174.99,5.47,0.0,0,0.0
2026-08-08,South,MID,4,1,2,3506.54,3.58,3506.54,0,3506.54
2026-08-08,South,SMB,6,2,6,1286.4,10.24,2572.8,0,2572.8
2026-08-08,East,ENT,1,0,0,9280.09,5.41,0.0,0,0.0
2026-08-08,East,MID,3,1,2,3435.25,6.75,3435.25,0,3435.25
2026-08-08,East,SMB,5,2,6,1385.8,4.04,2771.6,0,2771.6
2026-08-08,West,ENT,1,0,0,9175.39,5.49,0.0,0,0.0
2026-08-08,West,MID,4,1,2,3382.56,6.85,3382.56,0,3382.56
2026-08-08,West,SMB,5,2,6,1341.51,5.53,2683.02,0,2683.02
2026-08-09,North,ENT,2,1,1,9567.56,4.95,9567.56,0,9567.56
2026-08-09,North,MID,3,1,2,3476.76,5.51,3476.76,0,3476.76
2026-08-09,North,SMB,6,2,6,1379.9,6.68,2759.8,0,2759.8
2026-08-09,South,ENT,1,0,0,9290.67,6.63,0.0,0,0.0
2026-08-09,South,MID,3,1,2,3478.95,6.17,3478.95,0,3478.95
2026-08-09,South,SMB,6,2,6,1278.99,10.75,2557.99,0,2557.99
2026-08-09,East,ENT,1,0,0,9231.39,6.67,0.0,0,0.0
2026-08-09,East,MID,3,1,2,3474.78,6.27,3474.78,0,3474.78
2026-08-09,East,SMB,5,2,6,1340.03,6.38,2680.06,0,2680.06
2026-08-09,West,ENT,1,0,0,8994.4,7.4,0.0,0,0.0
2026-08-09,West,MID,3,1,2,3468.09,5.66,3468.09,0,3468.09
2026-08-09,West,SMB,6,2,6,1351.26,5.88,2702.52,0,2702.52
2026-08-10,North,ENT,3,1,1,9412.49,5.55,9412.49,0,9412.49
2026-08-10,North,MID,6,2,4,3374.65,7.96,6749.29,0,6749.29
2026-08-10,North,SMB,11,4,12,1364.64,6.99,5458.55,0,5458.55
2026-08-10,South,ENT,3,1,1,8900.44,5.83,8900.44,0,8900.44
2026-08-10,South,MID,7,2,4,3272.87,7.14,6545.75,0,6545.75
2026-08-10,South,SMB,12,4,12,1319.51,8.63,5278.05,0,5278.05
2026-08-10,East,ENT,3,1,1,9243.16,5.51,9243.16,0,9243.16
2026-08-10,East,MID,4,1,2,3365.16,6.02,3365.16,0,3365.16
2026-08-10,East,SMB,8,3,9,1356.66,7.47,4069.97,0,4069.97
2026-08-10,West,ENT,2,1,1,9136.39,7.34,9136.39,0,9136.39
2026-08-10,West,MID,6,2,4,3345.82,5.49,6691.65,0,6691.65
2026-08-10,West,SMB,9,3,9,1345.42,6.22,4036.27,0,4036.27
2026-08-11,North,ENT,3,1,1,9268.32,5.78,9268.32,0,9268.32
2026-08-11,North,MID,6,2,4,3407.91,5.32,6815.83,0,6815.83
2026-08-11,North,SMB,11,4,12,1334.42,6.88,5337.66,0,5337.66
2026-08-11,South,ENT,3,1,1,9565.22,5.55,9565.22,0,9565.22
2026-08-11,South,MID,6,2,4,3345.93,6.43,6691.86,0,6691.86
2026-08-11,South,SMB,12,4,12,1325.85,8.22,5303.41,0,5303.41
2026-08-11,East,ENT,2,1,1,9290.59,6.75,9290.59,0,9290.59
2026-08-11,East,MID,6,2,4,3431.7,5.61,6863.4,0,6863.4
2026-08-11,East,SMB,11,3,9,1388.82,4.92,4166.47,0,4166.47
2026-08-11,West,ENT,3,1,1,9127.39,6.64,9127.39,0,9127.39
2026-08-11,West,MID,5,2,4,3404.32,5.68,6808.65,0,6808.65
2026-08-11,West,SMB,11,4,12,1363.36,4.83,5453.46,0,5453.46
2026-08-12,North,ENT,3,1,1,9118.7,6.16,9118.7,0,9118.7
2026-08-12,North,MID,7,2,4,3353.33,6.56,6706.66,0,6706.66
2026-08-12,North,SMB,11,4,12,1360.11,7.8,5440.42,0,5440.42
2026-08-12,South,ENT,3,1,1,9309.13,6.58,9309.13,0,9309.13
2026-08-12,South,MID,7,2,4,3395.11,6.12,6790.22,0,6790.22
2026-08-12,South,SMB,13,3,9,1334.79,8.07,4004.38,0,4004.38
2026-08-12,East,ENT,2,1,1,9077.96,5.93,9077.96,0,9077.96
2026-08-12,East,MID,5,2,4,3429.86,3.94,6859.72,0,6859.72
2026-08-12,East,SMB,10,3,9,1364.58,5.17,4093.73,0,4093.73
2026-08-12,West,ENT,2,1,1,9045.09,7.7,9045.09,0,9045.09
2026-08-12,West,MID,5,2,4,3443.55,5.06,6887.1,0,6887.1
2026-08-12,West,SMB,9,3,9,1360.67,6.94,4082.0,0,4082.0
2026-08-13,North,ENT,3,1,1,9179.61,4.57,9179.61,0,9179.61
2026-08-13,North,MID,6,2,4,3419.76,5.97,6839.53,0,6839.53
2026-08-13,North,SMB,12,4,12,1344.16,6.31,5376.64,0,5376.64
2026-08-13,South,ENT,3,1,1,9356.02,6.5,9356.02,0,9356.02
2026-08-13,South,MID,5,2,4,3277.33,8.48,6554.66,0,6554.66
2026-08-13,South,SMB,11,2,6,1345.15,8.01,2690.3,0,2690.3
2026-08-13,East,ENT,2,1,1,9498.08,5.53,9498.08,0,9498.08
2026-08-13,East,MID,6,2,4,3459.36,4.4,6918.72,0,6918.72
2026-08-13,East,SMB,11,4,12,1393.21,6.5,5572.83,0,5572.83
2026-08-13,West,ENT,3,1,1,9407.98,5.24,9407.98,0,9407.98
2026-08-13,West,MID,6,2,4,3373.72,6.64,6747.43,0,6747.43
2026-08-13,West,SMB,10,4,12,1356.96,4.85,5427.84,0,5427.84
2026-08-14,North,ENT,3,1,1,8918.95,8.57,8918.95,0,8918.95
2026-08-14,North,MID,5,2,4,3363.01,5.55,6726.03,0,6726.03
2026-08-14,North,SMB,9,3,9,1427.89,5.09,4283.67,0,4283.67
2026-08-14,South,ENT,3,1,1,8914.51,7.1,8914.51,0,8914.51
2026-08-14,South,MID,6,2,4,3342.09,6.11,6684.18,0,6684.18
2026-08-14,South,SMB,13,3,9,1327.02,9.64,3981.07,0,3981.07
2026-08-14,East,ENT,2,1,1,9135.04,6.81,9135.04,0,9135.04
2026-08-14,East,MID,4,1,2,3385.64,6.66,3385.64,0,3385.64
2026-08-14,East,SMB,7,3,9,1366.22,5.8,4098.67,0,4098.67
2026-08-14,West,ENT,2,1,1,8905.08,6.72,8905.08,0,8905.08
2026-08-14,West,MID,5,2,4,3461.64,5.71,6923.27,0,6923.27
2026-08-14,West,SMB,9,3,9,1387.43,5.44,4162.28,0,4162.28
2026-08-15,North,ENT,2,1,1,9354.79,5.19,9354.79,0,9354.79
2026-08-15,North,MID,3,1,2,3386.68,7.23,3386.68,0,3386.68
2026-08-15,North,SMB,6,2,6,1347.82,4.95,2695.63,9,2695.63
2026-08-15,South,ENT,1,0,0,9358.6,5.79,0.0,9,0.0
2026-08-15,South,MID,3,1,2,3404.61,6.51,3404.61,0,3404.61
2026-08-15,South,SMB,8,1,3,1289.5,10.57,1289.5,9,1289.5
2026-08-15,East,ENT,2,1,1,9071.59,6.59,9071.59,0,9071.59
2026-08-15,East,MID,3,1,2,3427.19,4.54,3427.19,0,3427.19
2026-08-15,East,SMB,6,2,6,1363.05,5.89,2726.1,0,2726.1
2026-08-15,West,ENT,2,1,1,9356.81,6.38,9356.81,0,9356.81
2026-08-15,West,MID,3,1,2,3413.25,4.93,3413.25,0,3413.25
2026-08-15,West,SMB,5,2,6,1377.43,6.95,2754.86,0,2754.86
2026-08-16,North,ENT,2,1,1,9408.51,4.75,9408.51,9,9408.51
2026-08-16,North,MID,3,1,2,3362.3,5.52,3362.3,0,3362.3
2026-08-16,North,SMB,5,2,6,1342.38,6.11,2684.76,9,2684.76
2026-08-16,South,ENT,1,0,0,9360.42,4.14,0.0,0,0.0
2026-08-16,South,MID,3,1,2,3257.86,6.35,3257.86,0,3257.86
2026-08-16,South,SMB,7,1,3,1331.87,8.69,1331.87,0,1331.87
2026-08-16,East,ENT,1,0,0,8927.79,6.0,0.0,0,0.0
2026-08-16,East,MID,2,1,2,3259.14,7.17,3259.14,0,3259.14
2026-08-16,East,SMB,5,2,6,1328.92,6.94,2657.85,9,2657.85
2026-08-16,West,ENT,1,0,0,9382.43,4.23,0.0,0,0.0
2026-08-16,West,MID,3,1,2,3356.55,7.2,3356.55,0,3356.55
2026-08-16,West,SMB,5,2,6,1330.15,6.28,2660.3,0,2660.3
2026-08-17,North,ENT,3,1,1,9339.23,5.19,9339.23,9,9339.23
2026-08-17,North,MID,7,2,4,3352.7,8.32,6705.4,0,6705.4
2026-08-17,North,SMB,11,4,12,1356.09,5.5,5424.38,0,5424.38
2026-08-17,South,ENT,3,1,1,9197.15,5.27,9197.15,0,9197.15
2026-08-17,South,MID,5,2,4,3301.22,6.54,6602.43,9,6602.43
2026-08-17,South,SMB,12,2,6,1315.96,9.36,2631.92,0,2631.92
2026-08-17,East,ENT,2,1,1,9304.98,5.33,9304.98,0,9304.98
2026-08-17,East,MID,5,2,4,3389.95,6.19,6779.91,0,6779.91
2026-08-17,East,SMB,9,3,9,1365.01,5.7,4095.04,0,4095.04
2026-08-17,West,ENT,2,1,1,9289.75,6.33,9289.75,9,9289.75
2026-08-17,West,MID,5,2,4,3370.1,6.9,6740.21,0,6740.21
2026-08-17,West,SMB,10,4,12,1436.17,3.5,5744.7,9,5744.7
2026-08-18,North,ENT,3,1,1,9301.67,6.6,9301.67,0,9301.67
2026-08-18,North,MID,7,2,4,3439.78,5.37,6879.57,0,6879.57
2026-08-18,North,SMB,14,5,15,1373.79,5.89,6868.95,9,6868.95
2026-08-18,South,ENT,3,1,1,9234.06,6.49,9234.06,0,9234.06
2026-08-18,South,MID,5,2,4,3381.79,5.27,6763.57,0,6763.57
2026-08-18,South,SMB,15,3,9,1316.35,10.29,3949.06,0,3949.06
2026-08-18,East,ENT,2,1,1,9325.55,4.76,9325.55,9,9325.55
2026-08-18,East,MID,5,2,4,3353.86,5.25,6707.73,0,6707.73
2026-08-18,East,SMB,11,4,12,1374.97,4.65,5499.9,0,5499.9
2026-08-18,West,ENT,2,1,1,9268.87,4.02,9268.87,0,9268.87
2026-08-18,West,MID,5,2,4,3375.25,6.58,6750.5,9,6750.5
2026-08-18,West,SMB,9,3,9,1366.44,5.46,4099.33,0,4099.33
2026-08-19,North,ENT,3,1,1,9271.95,5.22,9271.95,0,9271.95
2026-08-19,North,MID,7,2,4,3437.37,4.16,6874.75,0,6874.75
2026-08-19,North,SMB,12,4,12,1393.8,6.1,5575.22,9,5575.22
2026-08-19,South,ENT,3,1,1,8957.56,7.68,8957.56,0,8957.56
2026-08-19,South,MID,7,2,4,3363.88,6.51,6727.77,9,6727.77
2026-08-19,South,SMB,9,2,6,1277.41,9.98,2554.83,9,2554.83
2026-08-19,East,ENT,3,1,1,9167.26,6.39,9167.26,0,9167.26
2026-08-19,East,MID,5,2,4,3419.79,5.24,6839.57,9,6839.57
2026-08-19,East,SMB,9,3,9,1371.12,4.18,4113.36,0,4113.36
2026-08-19,West,ENT,2,1,1,8997.17,5.35,8997.17,0,8997.17
2026-08-19,West,MID,6,2,4,3366.54,6.77,6733.09,0,6733.09
2026-08-19,West,SMB,9,3,9,1398.53,5.87,4195.6,0,4195.6
2026-08-20,North,ENT,3,1,1,9031.27,7.21,9031.27,9,0
2026-08-20,North,MID,7,2,4,3362.63,6.0,6725.26,0,6725.26
2026-08-20,North,SMB,12,4,12,1332.82,7.56,5331.27,0,5331.27
2026-08-20,South,ENT,2,1,1,9272.16,6.39,9272.16,9,0
2026-08-20,South,MID,6,2,4,3385.57,6.74,6771.14,0,6771.14
2026-08-20,South,SMB,12,2,6,1284.74,10.74,2569.48,0,2569.48
2026-08-20,East,ENT,2,1,1,9262.43,5.76,9262.43,9,0
2026-08-20,East,MID,5,2,4,3347.32,6.13,6694.65,0,6694.65
2026-08-20,East,SMB,7,2,6,1325.41,6.21,2650.82,0,2650.82
2026-08-20,West,ENT,3,1,1,8952.9,6.68,8952.9,0,8952.9
2026-08-20,West,MID,5,2,4,3385.67,5.5,6771.34,9,0
2026-08-20,West,SMB,10,3,9,1368.84,7.31,4106.51,0,4106.51
2026-08-21,North,ENT,3,1,1,9000.73,7.28,9000.73,0,9000.73
2026-08-21,North,MID,5,2,4,3400.33,5.51,6800.67,0,6800.67
2026-08-21,North,SMB,12,4,12,1346.36,6.19,5385.44,0,5385.44
2026-08-21,South,ENT,3,1,1,9139.83,6.81,9139.83,0,9139.83
2026-08-21,South,MID,5,2,4,3426.47,6.7,6852.94,0,6852.94
2026-08-21,South,SMB,11,2,6,1333.96,8.37,2667.93,0,2667.93
2026-08-21,East,ENT,2,1,1,9011.88,5.84,9011.88,0,9011.88
2026-08-21,East,MID,4,2,4,3432.45,6.15,6864.9,9,0
2026-08-21,East,SMB,10,3,9,1386.94,5.17,4160.83,0,4160.83
2026-08-21,West,ENT,3,1,1,9344.77,5.26,9344.77,0,9344.77
2026-08-21,West,MID,5,2,4,3292.45,6.25,6584.89,9,0
2026-08-21,West,SMB,8,3,9,1324.95,6.77,3974.84,0,3974.84
2026-08-22,North,ENT,2,1,1,9053.52,5.97,9053.52,0,9053.52
2026-08-22,North,MID,4,1,2,3391.02,5.25,3391.02,0,3391.02
2026-08-22,North,SMB,8,3,9,1390.46,4.59,4171.39,0,4171.39
2026-08-22,South,ENT,2,1,1,9199.5,5.82,9199.5,0,9199.5
2026-08-22,South,MID,3,1,2,3416.07,5.84,3416.07,9,0
2026-08-22,South,SMB,8,2,6,1324.11,9.13,2648.23,0,2648.23
2026-08-22,East,ENT,1,0,0,9209.87,5.0,0.0,0,0.0
2026-08-22,East,MID,3,1,2,3460.89,5.24,3460.89,9,0
2026-08-22,East,SMB,6,2,6,1364.13,5.9,2728.26,0,2728.26
2026-08-22,West,ENT,2,1,1,9397.71,7.06,9397.71,9,0
2026-08-22,West,MID,3,1,2,3327.74,7.72,3327.74,0,3327.74
2026-08-22,West,SMB,6,2,6,1360.6,6.96,2721.21,0,2721.21
2026-08-23,North,ENT,2,1,1,9051.85,6.68,9051.85,9,0
2026-08-23,North,MID,3,1,2,3297.01,6.97,3297.01,0,3297.01
2026-08-23,North,SMB,6,2,6,1381.06,4.95,2762.12,0,2762.12
2026-08-23,South,ENT,2,1,1,9351.78,4.56,9351.78,0,9351.78
2026-08-23,South,MID,3,1,2,3496.77,4.64,3496.77,0,3496.77
2026-08-23,South,SMB,6,1,3,1282.3,10.25,1282.3,0,1282.3
2026-08-23,East,ENT,1,0,0,8982.54,7.71,0.0,9,0
2026-08-23,East,MID,3,1,2,3458.16,5.38,3458.16,0,3458.16
2026-08-23,East,SMB,6,2,6,1352.24,6.21,2704.48,0,2704.48
2026-08-23,West,ENT,1,0,0,9268.7,5.5,0.0,0,0.0
2026-08-23,West,MID,2,1,2,3385.0,5.89,3385.0,0,3385.0
2026-08-23,West,SMB,5,2,6,1338.75,6.47,2677.49,9,0
2026-08-24,North,ENT,3,1,1,9195.26,5.01,9195.26,0,9195.26
2026-08-24,North,MID,6,2,4,3425.02,5.49,6850.04,0,6850.04
2026-08-24,North,SMB,11,4,12,1374.78,5.58,5499.11,9,0
2026-08-24,South,ENT,3,1,1,9298.39,5.19,9298.39,0,9298.39
2026-08-24,South,MID,6,2,4,3326.5,7.0,6653.01,9,0
2026-08-24,South,SMB,12,2,6,1289.52,9.65,2579.04,0,2579.04
2026-08-24,East,ENT,2,1,1,9324.82,5.87,9324.82,0,9324.82
2026-08-24,East,MID,5,2,4,3481.37,4.98,6962.75,0,6962.75
2026-08-24,East,SMB,12,4,12,1325.16,8.2,5300.65,0,5300.65
2026-08-24,West,ENT,2,1,1,9089.04,6.09,9089.04,0,9089.04
2026-08-24,West,MID,5,2,4,3307.5,6.71,6615.01,9,0
2026-08-24,West,SMB,10,3,9,1368.77,5.97,4106.3,0,4106.3
2026-08-25,North,ENT,3,1,1,9013.86,7.52,9013.86,0,9013.86
2026-08-25,North,MID,7,2,4,3439.01,6.9,6878.02,0,6878.02
2026-08-25,North,SMB,11,4,12,1369.58,6.89,5478.33,0,5478.33
2026-08-25,South,ENT,3,1,1,8913.03,7.14,8913.03,0,8913.03
2026-08-25,South,MID,6,2,4,3345.73,6.01,6691.47,0,6691.47
2026-08-25,South,SMB,12,2,6,1275.08,11.84,2550.17,9,0
2026-08-25,East,ENT,2,1,1,9185.38,6.18,9185.38,9,0
2026-08-25,East,MID,5,2,4,3405.5,4.41,6811.0,0,6811.0
2026-08-25,East,SMB,8,2,6,1359.09,6.92,2718.18,0,2718.18
2026-08-25,West,ENT,2,1,1,9226.36,6.33,9226.36,9,0
2026-08-25,West,MID,5,2,4,3345.28,7.12,6690.55,9,0
2026-08-25,West,SMB,11,3,9,1351.95,7.18,4055.85,0,4055.85
2026-08-26,North,ENT,3,1,1,9029.81,6.94,9029.81,0,9029.81
2026-08-26,North,MID,6,2,4,3402.08,5.05,6804.16,0,6804.16
2026-08-26,North,SMB,11,4,12,1381.49,4.47,5525.95,0,5525.95
2026-08-26,South,ENT,2,1,1,9382.29,5.42,9382.29,0,9382.29
2026-08-26,South,MID,6,2,4,3373.39,4.75,6746.78,9,0
2026-08-26,South,SMB,12,2,6,1308.03,10.32,2616.05,9,0
2026-08-26,East,ENT,2,1,1,9231.13,5.17,9231.13,9,0
2026-08-26,East,MID,5,2,4,3420.09,4.45,6840.17,0,6840.17
2026-08-26,East,SMB,9,3,9,1310.04,5.79,3930.11,0,3930.11
2026-08-26,West,ENT,2,1,1,9305.13,6.51,9305.13,9,0
2026-08-26,West,MID,5,2,4,3409.55,4.64,6819.09,0,6819.09
2026-08-26,West,SMB,9,3,9,1394.09,5.55,4182.26,0,4182.26
2026-08-27,North,ENT,3,1,1,9058.77,9.26,9058.77,0,9058.77
2026-08-27,North,MID,5,2,4,3330.06,6.35,6660.12,0,6660.12
2026-08-27,North,SMB,12,4,12,1362.35,4.18,5449.39,0,5449.39
2026-08-27,South,ENT,3,1,1,9158.81,6.98,9158.81,0,9158.81
2026-08-27,South,MID,5,2,4,3416.85,4.06,6833.69,0,6833.69
2026-08-27,South,SMB,13,2,6,1337.99,9.19,2675.98,0,2675.98
2026-08-27,East,ENT,2,1,1,9402.3,4.76,9402.3,9,0
2026-08-27,East,MID,4,1,2,3456.7,5.66,3456.7,9,0
2026-08-27,East,SMB,9,3,9,1392.31,3.96,4176.92,0,4176.92
2026-08-27,West,ENT,3,1,1,9335.66,5.19,9335.66,9,0
2026-08-27,West,MID,5,2,4,3450.49,6.94,6900.97,0,6900.97
2026-08-27,West,SMB,9,3,9,1303.57,7.51,3910.7,9,0
2026-08-28,North,ENT,3,1,1,8965.31,6.91,8965.31,9,0
2026-08-28,North,MID,6,2,4,3365.41,5.65,6730.81,0,6730.81
2026-08-28,North,SMB,11,4,12,1392.58,5.99,5570.34,9,0
2026-08-28,South,ENT,3,1,1,9304.11,4.72,9304.11,0,9304.11
2026-08-28,South,MID,5,2,4,3453.98,4.64,6907.96,9,0
2026-08-28,South,SMB,11,2,6,1337.56,7.16,2675.12,0,2675.12
2026-08-28,East,ENT,2,1,1,8852.44,8.05,8852.44,9,0
2026-08-28,East,MID,5,2,4,3352.72,8.52,6705.44,0,6705.44
2026-08-28,East,SMB,9,3,9,1351.21,6.89,4053.63,0,4053.63
2026-08-28,West,ENT,3,1,1,9010.15,6.51,9010.15,0,9010.15
2026-08-28,West,MID,6,2,4,3415.9,6.68,6831.8,0,6831.8
2026-08-28,West,SMB,11,4,12,1378.87,4.26,5515.47,9,0
